#erel:= 0.800;
#emax:= 1114.314;
#q:= 0.000;
#nesce:=    47;
#etime:= 1.041;
#snodes:=  1007;
param nS:=   100;
param nSG:=    30;
param nRVSG :=
 1 24    4 24    7  2   10  2   13  2   16  2   19  2   22  2   25  2   28  2
 2 24    5  2    8  2   11  2   14  2   17  2   20  2   23  2   26  2   29  2
 3 24    6  2    9  2   12  2   15 12   18  2   21  2   24  2   27  2   30 24
;

param ScenF :=
  1  13.2779      46   5.23959     91 106.722      136   0.5991
  2  12.2071      47  10.7344      92 106          137   0.217415
  3  13.8087      48  28.778       93 114.305      138   0.4771
  4  12.885       49  15.7699      94 107.617      139   0.20367
  5  13.7691      50  13.6614      95  76.4292     140   0.2814
  6  18.5382      51  10.3559      96  72.5687     141   0.185234
  7  38.1722      52   1.09008     97   0.467482   142   0.0269
  8  65.564       53   0.883556    98   0          143   0.201865
  9  81.3505      54   6.2414      99   0.465407   144   0
 10  55.1091      55  29.3321     100   0          145   0.269876
 11  26.0277      56  59.0681     101   0.457036   146   0
 12  27.0615      57  74.9792     102   0          147   0.358277
 13  22.3972      58  64.1725     103   0.457123   148   0
 14  23.7973      59  53.3635     104   0          149   0.415288
 15  29.1747      60  45.2891     105   0.486129   150   0
 16  40.6036      61  31.8172     106   0          151   0.423322
 17  40.3596      62  21.0667     107   0.534966   152   0
 18  42.4008      63  13.3365     108   0          153   0.377457
 19  46.8706      64  21.3962     109   0.545704   154   0
 20  51.0241      65  42.9931     110   0          155   0.317732
 21  65.4158      66  57.5332     111   0.495672   156   0
 22  47.0998      67  66.2218     112   0.0344     157   0
 23  34.0675      68  57.0261     113   0.401995   158   0
 24  33.2419      69  78.4609     114   0.2216     159   0
 25  92.6116      70  75.3469     115   0.300046   160   0.220796
 26 110.822       71  62.5136     116   0.4151     161   1.24031
 27 127.937       72  51.0096     117  19.2766     162   0.885526
 28 148.933       73   3.67765    118  21.5632     163   0
 29 172.158       74   2.55366    119  19.0925     164   0.287595
 30 169.893       75  15.856      120  30.0845     165   0
 31 127.169       76  15.37       121  26.2134     166   0
 32 156.824       77   9.98806    122  55.5017     167   8.00604
 33 168.376       78  20.9306     123  80.7368     168  17.0786
 34 187.395       79  34.6011     124 107.503      169   0
 35  46.8423      80  52.2721     125 109.361      170   0
 36   0           81  77.6074     126  90.4045     171   0
 37   0           82  59.6689     127  75.9963     172   0
 38   0           83  59.4975     128  71.4923     173  37.7301
 39   0           84  63.5854     129   0.237178   174   0.54976
 40  50.8523      85  62.5309     130   0.5774     175  58.5585
 41  43.583       86  70.7611     131   0.225874   176   0
 42 105.503       87  74.6738     132   0.6525     177   0.244595
 43  73.7566      88  90.3241     133   0.226557   178   0.369211
 44  84.4442      89 104.261      134   0.6558     179   0.66027
 45   0           90 115.704      135   0.219493   180   0.962701
;

param ScenO :=
  1  10.32        46   5.12        91 145.32       136   0.258
  2   8.41        47   5.52        92 143.68       137   0.483
  3   3.94        48   6.88        93 154.82       138   0.226
  4   3.32        49  12.28        94 147.82       139   0.43
  5   3.32        50   8.41        95 145.26       140   0.088
  6   3.71        51   3.93        96 139.55       141   0.376
  7  15.27        52   0           97   0.647      142   0.003
